,ilkid,firstname,lastname,leag_rg,gp_rg,minutes_rg,pts_rg,oreb_rg,dreb_rg,reb_rg,asts_rg,stl_rg,blk_rg,turnover_rg,pf_rg,fga_rg,fgm_rg,fta_rg,ftm_rg,tpa_rg,tpm_rg,leag_po,gp_po,minutes_po,pts_po,dreb_po,oreb_po,reb_po,asts_po,stl_po,blk_po,turnover_po,pf_po,fga_po,fgm_po,fta_po,ftm_po,tpa_po,tpm_po,position,firstseason,lastseason,weight,college,age,retirement_age,start_age,career_span,height,leag,firstyear,lastyear,gp,minutes,pts,dreb,oreb,reb,asts,stl,blk,turnover,pf,fga,fgm,fta,tpa,tpm
1527,HENRYSK01,Skeeter,Henry,N,4.0,15.0,4.0,0.0,2.0,2.0,4.0,0.0,0.0,1.0,1.0,5.0,1.0,4.0,2.0,2.0,0.0,N,3.0,16.0,2.0,2.0,1.0,3.0,3.0,0.0,0.0,1.0,1.0,6.0,1.0,0.0,0.0,2.0,0.0,G,1993.0,1993.0,190.0,Oklahoma,53.0,25.0,25.0,0.0,79.0,,,,,,,,,,,,,,,,,,,
1528,HENSOST01,Steve,Henson,N,238.0,2282.0,739.0,46.0,130.0,176.0,465.0,88.0,2.0,175.0,283.0,631.0,254.0,145.0,126.0,243.0,105.0,N,6.0,87.0,25.0,6.0,1.0,7.0,8.0,5.0,0.0,8.0,7.0,21.0,9.0,4.0,3.0,8.0,4.0,G,1990.0,1998.0,177.0,Kansas State,53.0,30.0,22.0,8.0,71.0,,,,,,,,,,,,,,,,,,,
1529,HENTZCH01,Charlie,Hentz,A,57.0,1075.0,341.0,0.0,0.0,386.0,31.0,0.0,0.0,0.0,114.0,303.0,142.0,98.0,57.0,4.0,0.0,,,,,,,,,,,,,,,,,,,F,1970.0,1970.0,210.0,Arkansas AM&N,74.0,23.0,23.0,0.0,77.0,,,,,,,,,,,,,,,,,,,
1530,HERMABI01,Bill,Herman,N,13.0,0.0,56.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,13.0,65.0,25.0,11.0,6.0,0.0,0.0,,,,,,,,,,,,,,,,,,,G,1949.0,1949.0,170.0,Mount Union,97.0,25.0,25.0,0.0,75.0,,,,,,,,,,,,,,,,,,,
1531,HERMSCL01,Clarence,Hermsen,N,288.0,62.0,2669.0,0.0,0.0,467.0,366.0,0.0,0.0,0.0,1043.0,3243.0,962.0,1139.0,745.0,0.0,0.0,N,4.0,0.0,20.0,0.0,0.0,3.0,5.0,0.0,0.0,0.0,18.0,30.0,8.0,5.0,4.0,0.0,0.0,C,1946.0,1952.0,225.0,Minnesota,98.0,29.0,23.0,6.0,80.5,,,,,,,,,,,,,,,,,,,
1532,HERRECA01,Carl,Herrera,N,465.0,8042.0,2481.0,577.0,1113.0,1690.0,261.0,237.0,203.0,446.0,934.0,2183.0,1039.0,625.0,401.0,14.0,2.0,N,41.0,502.0,137.0,66.0,32.0,98.0,13.0,10.0,6.0,22.0,84.0,122.0,55.0,38.0,27.0,2.0,0.0,F,1991.0,1998.0,215.0,Houston,54.0,31.0,24.0,7.0,81.0,,,,,,,,,,,,,,,,,,,
1533,HERRECH01,Chris,Herren,N,70.0,1005.0,224.0,16.0,57.0,73.0,167.0,29.0,2.0,62.0,117.0,220.0,74.0,52.0,36.0,122.0,40.0,,,,,,,,,,,,,,,,,,,G,1999.0,2000.0,197.0,Fresno State,46.0,25.0,24.0,1.0,74.0,,,,,,,,,,,,,,,,,,,
1534,HERROKE01,Keith,Herron,N,124.0,2620.0,1219.0,112.0,130.0,242.0,174.0,105.0,30.0,170.0,190.0,1108.0,485.0,288.0,247.0,12.0,2.0,,,,,,,,,,,,,,,,,,,G,1978.0,1981.0,195.0,Villanova,65.0,25.0,22.0,3.0,78.0,,,,,,,,,,,,,,,,,,,
1535,HERTZSI01,Sidney,Hertzberg,N,293.0,0.0,2563.0,0.0,0.0,260.0,618.0,0.0,0.0,0.0,619.0,3166.0,946.0,847.0,671.0,0.0,0.0,N,2.0,0.0,10.0,0.0,0.0,2.0,3.0,0.0,0.0,0.0,8.0,13.0,3.0,5.0,4.0,0.0,0.0,G,1946.0,1950.0,175.0,CCNY,99.0,28.0,24.0,4.0,70.0,,,,,,,,,,,,,,,,,,,
1536,HESTEDA01,Dan,Hester,A,42.0,555.0,248.0,0.0,0.0,234.0,35.0,0.0,0.0,0.0,82.0,245.0,97.0,60.0,49.0,12.0,5.0,A,7.0,42.0,16.0,0.0,0.0,13.0,1.0,0.0,0.0,0.0,9.0,14.0,4.0,9.0,8.0,0.0,0.0,F,1970.0,1970.0,210.0,LSU,73.0,22.0,22.0,0.0,80.0,,,,,,,,,,,,,,,,,,,
1537,HETZEFR01,Fred,Hetzel,N,416.0,8885.0,4658.0,0.0,0.0,2444.0,462.0,0.0,0.0,0.0,1107.0,4246.0,1789.0,1322.0,1080.0,0.0,0.0,N,35.0,742.0,359.0,0.0,0.0,184.0,44.0,0.0,0.0,0.0,95.0,323.0,138.0,102.0,83.0,0.0,0.0,F,1965.0,1970.0,220.0,Davidson,79.0,28.0,23.0,5.0,80.0,,,,,,,,,,,,,,,,,,,
1538,HEWITBI01,Bill,Hewitt,N,361.0,7461.0,2062.0,30.0,86.0,1994.0,469.0,9.0,10.0,0.0,792.0,2031.0,891.0,499.0,280.0,0.0,0.0,N,15.0,412.0,140.0,0.0,0.0,78.0,17.0,0.0,0.0,0.0,40.0,151.0,61.0,29.0,18.0,0.0,0.0,F,1968.0,1974.0,210.0,USC,77.0,30.0,24.0,6.0,79.0,,,,,,,,,,,,,,,,,,,
1539,HEWSOJA01,Jack,Hewson,N,24.0,0.0,65.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,39.0,89.0,22.0,30.0,21.0,0.0,0.0,,,,,,,,,,,,,,,,,,,F,1947.0,1947.0,195.0,Temple,97.0,23.0,23.0,0.0,78.0,,,,,,,,,,,,,,,,,,,
1540,HEYMAAR01,Art,Heyman,A,163.0,5221.0,2511.0,0.0,0.0,1047.0,513.0,0.0,0.0,402.0,415.0,1996.0,854.0,1021.0,731.0,256.0,72.0,A,22.0,828.0,396.0,0.0,0.0,158.0,78.0,0.0,0.0,0.0,68.0,286.0,135.0,180.0,126.0,0.0,0.0,G,1963.0,1969.0,205.0,Duke,80.0,28.0,22.0,6.0,77.0,,,,,,,,,,,,,,,,,,,
1541,HEYMAAR01,Art,Heyman,N,147.0,3019.0,1519.0,0.0,0.0,414.0,346.0,0.0,0.0,0.0,348.0,1322.0,564.0,576.0,391.0,0.0,0.0,A,22.0,828.0,396.0,0.0,0.0,158.0,78.0,0.0,0.0,0.0,68.0,286.0,135.0,180.0,126.0,0.0,0.0,G,1963.0,1969.0,205.0,Duke,80.0,28.0,22.0,6.0,77.0,,,,,,,,,,,,,,,,,,,
1542,HICKEMA01,Matthew,Hickey,N,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,6.0,0.0,3.0,2.0,0.0,0.0,,,,,,,,,,,,,,,,,,,G,1947.0,1947.0,180.0,none,119.0,45.0,45.0,0.0,71.0,,,,,,,,,,,,,,,,,,,
1543,HICKSPH01,Phil,Hicks,N,57.0,390.0,132.0,39.0,55.0,94.0,32.0,13.0,0.0,13.0,57.0,132.0,59.0,18.0,14.0,0.0,0.0,N,1.0,4.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,F,1976.0,1978.0,205.0,Tulane,68.0,25.0,23.0,2.0,79.0,,,,,,,,,,,,,,,,,,,
1544,HIGGIBI01,Bill,Higgins,A,15.0,348.0,138.0,0.0,21.0,21.0,32.0,8.0,1.0,40.0,41.0,139.0,61.0,23.0,15.0,5.0,1.0,,,,,,,,,,,,,,,,,,,G,1974.0,1974.0,180.0,Ashland,68.0,21.0,21.0,0.0,74.0,,,,,,,,,,,,,,,,,,,
1545,HIGGIEA01,Earlie,Higgins,A,53.0,467.0,231.0,0.0,0.0,128.0,35.0,0.0,0.0,0.0,109.0,223.0,104.0,30.0,20.0,17.0,3.0,A,5.0,31.0,18.0,0.0,0.0,13.0,1.0,0.0,0.0,0.0,5.0,20.0,6.0,7.0,6.0,0.0,0.0,F,1970.0,1970.0,195.0,Eastern Michigan,74.0,23.0,23.0,0.0,80.0,,,,,,,,,,,,,,,,,,,
1546,HIGGIMI01,Mike,Higgins,N,18.0,111.0,30.0,6.0,3.0,9.0,5.0,2.0,4.0,5.0,21.0,18.0,9.0,17.0,12.0,0.0,0.0,,,,,,,,,,,,,,,,,,,F,1989.0,1990.0,220.0,Northern Colorado,54.0,23.0,22.0,1.0,81.0,,,,,,,,,,,,,,,,,,,
1547,HIGGIRO01,Rod,Higgins,N,779.0,17189.0,7011.0,946.0,1873.0,2819.0,1254.0,485.0,359.0,786.0,1712.0,5336.0,2483.0,2095.0,1693.0,1030.0,352.0,N,33.0,733.0,262.0,74.0,39.0,113.0,55.0,28.0,22.0,23.0,78.0,205.0,90.0,75.0,61.0,71.0,21.0,F,1982.0,1994.0,200.0,Fresno State,61.0,34.0,22.0,12.0,79.0,,,,,,,,,,,,,,,,,,,
1548,HIGGISE01,Sean,Higgins,N,220.0,3334.0,1375.0,92.0,310.0,402.0,226.0,73.0,32.0,239.0,351.0,1305.0,559.0,193.0,164.0,290.0,93.0,N,3.0,13.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,F,1990.0,1997.0,205.0,Michigan,52.0,28.0,21.0,7.0,81.0,,,,,,,,,,,,,,,,,,,
1549,HIGGSKE01,Kenny,Higgs,N,216.0,4435.0,1470.0,65.0,326.0,391.0,944.0,239.0,23.0,369.0,682.0,1221.0,538.0,480.0,386.0,55.0,8.0,N,3.0,54.0,23.0,2.0,1.0,3.0,6.0,3.0,0.0,5.0,12.0,21.0,8.0,12.0,7.0,2.0,0.0,G,1978.0,1981.0,180.0,LSU,66.0,26.0,23.0,3.0,72.0,,,,,,,,,,,,,,,,,,,
1550,HIGHJO01,Johnny,High,N,274.0,4538.0,1396.0,219.0,398.0,617.0,525.0,325.0,86.0,455.0,712.0,1168.0,508.0,607.0,376.0,38.0,4.0,N,18.0,282.0,79.0,28.0,26.0,54.0,32.0,15.0,5.0,14.0,51.0,75.0,31.0,32.0,17.0,3.0,0.0,G,1979.0,1983.0,185.0,Nevada-Reno,64.0,26.0,22.0,4.0,75.0,,,,,,,,,,,,,,,,,,,
1551,HIGHTWA01,Wayne,Hightower,A,249.0,8234.0,3720.0,0.0,0.0,2090.0,622.0,0.0,0.0,353.0,802.0,3203.0,1281.0,1536.0,1158.0,15.0,0.0,A,16.0,522.0,232.0,0.0,0.0,123.0,34.0,0.0,0.0,0.0,59.0,197.0,71.0,116.0,90.0,0.0,0.0,F,1962.0,1971.0,192.0,Kansas,81.0,31.0,22.0,9.0,80.0,A,1968.0,1968.0,1.0,9.0,6.0,4.0,1.0,5.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,4.0,0.0,0.0
1552,HIGHTWA01,Wayne,Hightower,A,249.0,8234.0,3720.0,0.0,0.0,2090.0,622.0,0.0,0.0,353.0,802.0,3203.0,1281.0,1536.0,1158.0,15.0,0.0,N,22.0,482.0,149.0,0.0,0.0,107.0,26.0,0.0,0.0,0.0,67.0,176.0,56.0,55.0,37.0,0.0,0.0,F,1962.0,1971.0,192.0,Kansas,81.0,31.0,22.0,9.0,80.0,A,1968.0,1968.0,1.0,9.0,6.0,4.0,1.0,5.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,4.0,0.0,0.0
1553,HIGHTWA01,Wayne,Hightower,N,316.0,7240.0,2848.0,0.0,0.0,1876.0,337.0,0.0,0.0,0.0,905.0,2888.0,1039.0,1028.0,770.0,0.0,0.0,A,16.0,522.0,232.0,0.0,0.0,123.0,34.0,0.0,0.0,0.0,59.0,197.0,71.0,116.0,90.0,0.0,0.0,F,1962.0,1971.0,192.0,Kansas,81.0,31.0,22.0,9.0,80.0,A,1968.0,1968.0,1.0,9.0,6.0,4.0,1.0,5.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,4.0,0.0,0.0
1554,HIGHTWA01,Wayne,Hightower,N,316.0,7240.0,2848.0,0.0,0.0,1876.0,337.0,0.0,0.0,0.0,905.0,2888.0,1039.0,1028.0,770.0,0.0,0.0,N,22.0,482.0,149.0,0.0,0.0,107.0,26.0,0.0,0.0,0.0,67.0,176.0,56.0,55.0,37.0,0.0,0.0,F,1962.0,1971.0,192.0,Kansas,81.0,31.0,22.0,9.0,80.0,A,1968.0,1968.0,1.0,9.0,6.0,4.0,1.0,5.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,4.0,0.0,0.0
1555,HILARMA01,Maybyner,Hilario,N,212.0,6079.0,2275.0,466.0,853.0,1319.0,401.0,293.0,154.0,458.0,741.0,1635.0,849.0,905.0,577.0,7.0,0.0,N,10.0,233.0,72.0,29.0,21.0,50.0,17.0,7.0,5.0,14.0,38.0,57.0,25.0,36.0,22.0,0.0,0.0,F,2002.0,2004.0,260.0,None,39.0,22.0,20.0,2.0,83.0,,,,,,,,,,,,,,,,,,,
1556,HILLAR01,Armond,Hill,N,468.0,11785.0,3214.0,230.0,687.0,917.0,2194.0,548.0,61.0,833.0,1445.0,2817.0,1150.0,1101.0,913.0,13.0,1.0,N,16.0,437.0,117.0,4.0,2.0,26.0,72.0,18.0,2.0,11.0,54.0,116.0,47.0,28.0,23.0,1.0,0.0,G,1976.0,1983.0,190.0,Princeton,68.0,30.0,23.0,7.0,76.0,,,,,,,,,,,,,,,,,,,
1557,HILLCL01,Cleo,Hill,N,58.0,1050.0,320.0,0.0,0.0,178.0,114.0,0.0,0.0,0.0,98.0,309.0,107.0,137.0,106.0,0.0,0.0,,,,,,,,,,,,,,,,,,,G,1961.0,1961.0,185.0,Winston-Salem State,83.0,23.0,23.0,0.0,73.0,,,,,,,,,,,,,,,,,,,
1558,HILLGA01,Gary,Hill,N,79.0,1118.0,370.0,0.0,0.0,130.0,110.0,0.0,0.0,0.0,176.0,420.0,156.0,91.0,58.0,0.0,0.0,N,9.0,69.0,28.0,0.0,0.0,6.0,8.0,0.0,0.0,0.0,13.0,24.0,12.0,13.0,4.0,0.0,0.0,G,1963.0,1964.0,185.0,Oklahoma City,80.0,23.0,22.0,1.0,76.0,,,,,,,,,,,,,,,,,,,
1559,HILLGR01,Grant,Hill,N,549.0,20833.0,11421.0,784.0,3307.0,4091.0,3151.0,832.0,328.0,1726.0,1370.0,8689.0,4162.0,4011.0,3036.0,239.0,61.0,N,15.0,549.0,294.0,79.0,24.0,103.0,84.0,18.0,7.0,49.0,46.0,250.0,115.0,79.0,62.0,5.0,2.0,F,1994.0,2004.0,225.0,Duke,49.0,32.0,22.0,10.0,80.0,N,1994.0,2000.0,6.0,214.0,57.0,7.0,2.0,12.0,17.0,3.0,1.0,6.0,3.0,43.0,25.0,7.0,2.0,1.0
1560,HILLHAR01,Art,Hillhouse,N,71.0,0.0,418.0,0.0,0.0,0.0,44.0,0.0,0.0,0.0,169.0,483.0,134.0,203.0,150.0,0.0,0.0,,,,,,,,,,,,,,,,,,,C,1946.0,1947.0,220.0,LIU,105.0,31.0,30.0,1.0,79.0,,,,,,,,,,,,,,,,,,,
1561,HILLMDA01,Darnell,Hillman,A,395.0,11015.0,4195.0,0.0,2093.0,3306.0,551.0,223.0,505.0,820.0,1432.0,3554.0,1717.0,1158.0,756.0,30.0,5.0,A,72.0,1757.0,571.0,0.0,0.0,509.0,62.0,0.0,0.0,0.0,222.0,466.0,232.0,179.0,107.0,0.0,0.0,F,1971.0,1979.0,215.0,San Jose State,72.0,30.0,22.0,8.0,81.0,,,,,,,,,,,,,,,,,,,
1562,HILLMDA01,Darnell,Hillman,A,395.0,11015.0,4195.0,0.0,2093.0,3306.0,551.0,223.0,505.0,820.0,1432.0,3554.0,1717.0,1158.0,756.0,30.0,5.0,N,18.0,372.0,102.0,0.0,0.0,113.0,26.0,10.0,10.0,0.0,66.0,111.0,41.0,32.0,20.0,0.0,0.0,F,1971.0,1979.0,215.0,San Jose State,72.0,30.0,22.0,8.0,81.0,,,,,,,,,,,,,,,,,,,
1563,HILLMDA01,Darnell,Hillman,N,287.0,6594.0,2471.0,624.0,1257.0,1881.0,406.0,229.0,277.0,368.0,1059.0,2128.0,992.0,822.0,487.0,0.0,0.0,A,72.0,1757.0,571.0,0.0,0.0,509.0,62.0,0.0,0.0,0.0,222.0,466.0,232.0,179.0,107.0,0.0,0.0,F,1971.0,1979.0,215.0,San Jose State,72.0,30.0,22.0,8.0,81.0,,,,,,,,,,,,,,,,,,,
1564,HILLMDA01,Darnell,Hillman,N,287.0,6594.0,2471.0,624.0,1257.0,1881.0,406.0,229.0,277.0,368.0,1059.0,2128.0,992.0,822.0,487.0,0.0,0.0,N,18.0,372.0,102.0,0.0,0.0,113.0,26.0,10.0,10.0,0.0,66.0,111.0,41.0,32.0,20.0,0.0,0.0,F,1971.0,1979.0,215.0,San Jose State,72.0,30.0,22.0,8.0,81.0,,,,,,,,,,,,,,,,,,,
1565,HILLSI01,Simmie,Hill,A,252.0,5839.0,2449.0,0.0,172.0,1330.0,334.0,13.0,16.0,338.0,801.0,2325.0,1005.0,528.0,403.0,123.0,36.0,A,12.0,226.0,72.0,0.0,0.0,39.0,16.0,0.0,0.0,0.0,28.0,79.0,32.0,12.0,8.0,0.0,0.0,F,1969.0,1973.0,233.0,Texas Baptist,75.0,27.0,23.0,4.0,79.0,,,,,,,,,,,,,,,,,,,
1566,HILLTY01,Tyrone,Hill,N,801.0,22389.0,7532.0,2317.0,4537.0,6854.0,647.0,614.0,379.0,1244.0,2894.0,5643.0,2834.0,2901.0,1864.0,13.0,0.0,N,74.0,1873.0,491.0,292.0,160.0,452.0,31.0,39.0,22.0,76.0,260.0,406.0,183.0,199.0,125.0,4.0,0.0,F,1990.0,2003.0,240.0,Xavier (OH),53.0,35.0,22.0,13.0,81.0,N,1994.0,1994.0,1.0,6.0,2.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
1567,HILTOFR01,Fred,Hilton,N,120.0,2080.0,1131.0,0.0,0.0,254.0,190.0,0.0,0.0,0.0,245.0,1289.0,500.0,175.0,131.0,0.0,0.0,,,,,,,,,,,,,,,,,,,G,1971.0,1972.0,185.0,Grambling,73.0,24.0,23.0,1.0,75.0,,,,,,,,,,,,,,,,,,,
1568,HINRIKI01,Kirk,Hinrich,N,153.0,5506.0,2121.0,74.0,489.0,563.0,1011.0,223.0,42.0,380.0,520.0,1944.0,763.0,384.0,306.0,777.0,289.0,N,6.0,213.0,127.0,18.0,4.0,22.0,35.0,12.0,4.0,14.0,18.0,100.0,45.0,29.0,20.0,33.0,17.0,G,2003.0,2004.0,190.0,Kansas,40.0,23.0,22.0,1.0,75.0,,,,,,,,,,,,,,,,,,,
1569,HINSORO01,Roy,Hinson,N,507.0,15543.0,7206.0,1056.0,2396.0,3452.0,495.0,306.0,882.0,1009.0,1888.0,5568.0,2776.0,2232.0,1654.0,12.0,0.0,N,9.0,279.0,153.0,37.0,16.0,53.0,6.0,7.0,19.0,10.0,36.0,100.0,57.0,61.0,39.0,0.0,0.0,C,1983.0,1990.0,210.0,Rutgers,60.0,29.0,22.0,7.0,81.0,,,,,,,,,,,,,,,,,,,
1570,HIRSCME01,Mel,Hirsch,N,13.0,0.0,19.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,18.0,45.0,9.0,2.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,G,1946.0,1946.0,165.0,Brooklyn,100.0,25.0,25.0,0.0,66.0,,,,,,,,,,,,,,,,,,,
1571,HITCHLE01,Lew,Hitch,N,414.0,8364.0,2075.0,0.0,0.0,2183.0,499.0,0.0,0.0,0.0,685.0,2021.0,759.0,827.0,557.0,0.0,0.0,N,37.0,535.0,145.0,0.0,0.0,167.0,32.0,0.0,0.0,0.0,64.0,125.0,45.0,94.0,55.0,0.0,0.0,F,1951.0,1956.0,200.0,Kansas State,92.0,27.0,22.0,5.0,80.0,,,,,,,,,,,,,,,,,,,
1572,HODGECR01,Craig,Hodges,N,695.0,15077.0,5940.0,306.0,631.0,937.0,1769.0,553.0,26.0,815.0,1368.0,5130.0,2363.0,786.0,651.0,1408.0,563.0,N,101.0,2056.0,732.0,72.0,39.0,111.0,203.0,95.0,8.0,102.0,206.0,669.0,292.0,74.0,58.0,248.0,90.0,G,1982.0,1991.0,190.0,Long Beach State,61.0,31.0,22.0,9.0,74.0,,,,,,,,,,,,,,,,,,,
1573,HODGEDO01,Donald,Hodge,N,249.0,3501.0,1182.0,306.0,503.0,809.0,191.0,84.0,95.0,236.0,531.0,1057.0,462.0,357.0,254.0,14.0,4.0,,,,,,,,,,,,,,,,,,,F,1991.0,1995.0,230.0,Temple,52.0,26.0,22.0,4.0,84.0,,,,,,,,,,,,,,,,,,,
1574,HOEFEAD01,Adolph,Hoefer,N,65.0,0.0,361.0,0.0,0.0,0.0,36.0,0.0,0.0,0.0,159.0,533.0,133.0,147.0,95.0,0.0,0.0,,,,,,,,,,,,,,,,,,,G,1946.0,1947.0,158.0,Queens,104.0,30.0,29.0,1.0,69.0,,,,,,,,,,,,,,,,,,,
1575,HOFFMPA01,Paul,Hoffman,N,317.0,5130.0,3234.0,0.0,0.0,1129.0,911.0,0.0,0.0,0.0,1138.0,3354.0,1139.0,1415.0,956.0,0.0,0.0,N,2.0,81.0,17.0,0.0,0.0,7.0,11.0,0.0,0.0,0.0,10.0,28.0,5.0,12.0,7.0,0.0,0.0,G,1947.0,1954.0,195.0,Purdue,99.0,32.0,25.0,7.0,74.0,,,,,,,,,,,,,,,,,,,
1576,HOGSEBO01,Bob,Hogsett,A,13.0,119.0,21.0,0.0,0.0,23.0,1.0,0.0,0.0,4.0,11.0,20.0,7.0,17.0,7.0,0.0,0.0,,,,,,,,,,,,,,,,,,,F,1966.0,1967.0,230.0,Tennessee,80.0,26.0,25.0,1.0,79.0,,,,,,,,,,,,,,,,,,,
1577,HOGSEBO01,Bob,Hogsett,N,7.0,22.0,16.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,5.0,16.0,5.0,6.0,6.0,0.0,0.0,,,,,,,,,,,,,,,,,,,F,1966.0,1967.0,230.0,Tennessee,80.0,26.0,25.0,1.0,79.0,,,,,,,,,,,,,,,,,,,
1578,HOGUEPA01,Paul,Hogue,N,65.0,1487.0,409.0,0.0,0.0,461.0,48.0,0.0,0.0,0.0,255.0,449.0,164.0,181.0,81.0,0.0,0.0,,,,,,,,,,,,,,,,,,,C,1962.0,1963.0,240.0,Cincinnati,81.0,23.0,22.0,1.0,81.0,,,,,,,,,,,,,,,,,,,
1579,HOIBEFR01,Fred,Hoiberg,N,541.0,9976.0,2944.0,125.0,1313.0,1438.0,846.0,428.0,59.0,292.0,783.0,2227.0,959.0,765.0,653.0,941.0,373.0,N,24.0,478.0,128.0,63.0,10.0,73.0,26.0,20.0,0.0,8.0,32.0,98.0,44.0,17.0,17.0,50.0,23.0,G,1995.0,2004.0,203.0,Iowa State,49.0,32.0,23.0,9.0,76.0,,,,,,,,,,,,,,,,,,,
1580,HOLCODO01,Doug,Holcomb,N,3.0,0.0,15.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,5.0,12.0,3.0,14.0,9.0,0.0,0.0,,,,,,,,,,,,,,,,,,,F,1948.0,1948.0,200.0,Wisconsin,96.0,23.0,23.0,0.0,76.0,,,,,,,,,,,,,,,,,,,
1581,HOLLABR01,Brad,Holland,N,93.0,686.0,293.0,19.0,40.0,59.0,63.0,47.0,3.0,52.0,81.0,293.0,118.0,71.0,53.0,21.0,4.0,,,,,,,,,,,,,,,,,,,G,1979.0,1981.0,180.0,UCLA,64.0,24.0,22.0,2.0,75.0,,,,,,,,,,,,,,,,,,,
1582,HOLLAJO01,Joe,Holland,N,186.0,737.0,1084.0,0.0,0.0,510.0,327.0,0.0,0.0,0.0,538.0,1312.0,434.0,348.0,216.0,0.0,0.0,N,21.0,37.0,99.0,3.0,2.0,17.0,30.0,5.0,0.0,4.0,47.0,108.0,44.0,23.0,11.0,0.0,0.0,F,1949.0,1951.0,185.0,Kentucky,96.0,26.0,24.0,2.0,76.0,,,,,,,,,,,,,,,,,,,
1583,HOLLAWI01,Wilbur,Holland,N,276.0,8171.0,3760.0,276.0,566.0,842.0,922.0,475.0,44.0,408.0,747.0,3558.0,1608.0,681.0,544.0,0.0,0.0,N,3.0,84.0,44.0,0.0,0.0,9.0,3.0,0.0,0.0,0.0,8.0,34.0,17.0,10.0,10.0,0.0,0.0,G,1975.0,1978.0,175.0,New Orleans,70.0,27.0,24.0,3.0,72.0,,,,,,,,,,,,,,,,,,,
1584,HOLLIES01,Essie,Hollis,N,25.0,154.0,69.0,21.0,24.0,45.0,6.0,11.0,1.0,14.0,28.0,75.0,30.0,12.0,9.0,0.0,0.0,,,,,,,,,,,,,,,,,,,F,1978.0,1978.0,195.0,St. Bonaventure,66.0,23.0,23.0,0.0,78.0,,,,,,,,,,,,,,,,,,,
1585,HOLLILI01,Lionel,Hollins,N,673.0,18453.0,7809.0,382.0,1219.0,1601.0,3006.0,1053.0,192.0,1337.0,1841.0,7211.0,3201.0,1882.0,1394.0,87.0,13.0,N,77.0,2293.0,911.0,96.0,27.0,207.0,344.0,67.0,6.0,87.0,221.0,897.0,369.0,236.0,173.0,12.0,0.0,G,1975.0,1984.0,185.0,Arizona State,68.0,31.0,22.0,9.0,75.0,N,1977.0,1977.0,1.0,23.0,10.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,8.0,3.0,5.0,0.0,0.0
1586,HOLMADE01,Denny,Holman,A,46.0,554.0,176.0,0.0,0.0,78.0,73.0,0.0,0.0,40.0,85.0,153.0,55.0,103.0,62.0,9.0,4.0,A,8.0,128.0,30.0,0.0,0.0,16.0,15.0,0.0,0.0,0.0,19.0,31.0,9.0,12.0,12.0,0.0,0.0,G,1967.0,1967.0,175.0,SMU,76.0,22.0,22.0,0.0,75.0,,,,,,,,,,,,,,,,,,,
1587,HOLSTJI01,Jim,Holstein,N,225.0,3476.0,859.0,0.0,0.0,659.0,249.0,0.0,0.0,0.0,426.0,981.0,317.0,348.0,225.0,0.0,0.0,N,32.0,497.0,138.0,0.0,0.0,95.0,28.0,0.0,0.0,0.0,66.0,129.0,51.0,55.0,36.0,0.0,0.0,F,1952.0,1955.0,180.0,Cincinnati,91.0,25.0,22.0,3.0,75.0,,,,,,,,,,,,,,,,,,,
1588,HOLTAL01,Alvin,Holt,N,6.0,14.0,4.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,1.0,8.0,1.0,3.0,2.0,0.0,0.0,,,,,,,,,,,,,,,,,,,F,1970.0,1970.0,210.0,Jackson State,75.0,24.0,24.0,0.0,79.0,,,,,,,,,,,,,,,,,,,
1589,HOLTOMI01,Michael,Holton,N,325.0,5836.0,2016.0,131.0,328.0,459.0,977.0,208.0,30.0,409.0,577.0,1805.0,796.0,491.0,396.0,109.0,28.0,,,,,,,,,,,,,,,,,,,G,1984.0,1989.0,185.0,UCLA,60.0,28.0,23.0,5.0,76.0,,,,,,,,,,,,,,,,,,,
1590,HOLUBDI01,Dick,Holub,N,48.0,0.0,504.0,0.0,0.0,0.0,37.0,0.0,0.0,0.0,159.0,662.0,195.0,180.0,114.0,0.0,0.0,,,,,,,,,,,,,,,,,,,C,1947.0,1947.0,205.0,LIU,100.0,26.0,26.0,0.0,78.0,,,,,,,,,,,,,,,,,,,
